Model Name,22,74,77,78,79,200,327,338,347,352,400,601,770,918
go-codellama-0.0,4.870129870129871,40.99722991689751,11.44578313253012,70.6896551724138,65.24064171122996,27.439024390243905,28.438228438228435,2.229965156794425,21.224489795918366,3.8834951456310676,14.666666666666666,15.890410958904111,36.97916666666667,41.44144144144144
go-codellama-0.4,6.461038961038961,51.75827038291222,13.943661971830986,58.47089487402259,57.69455822118198,17.74390243902439,23.16370619299088,1.986062717770035,16.99049193881769,13.76953125,18.14516129032258,17.424657534246577,35.78125,41.33252939403075
go-codellama-0.8,9.632571996027806,46.693487553432234,10.263749744428543,33.467202141900934,45.995670995671,14.487415592387967,18.273986152324433,0.42075736325385693,12.479131886477463,6.958250497017893,8.270158511371468,16.657126502575846,26.322822020309992,37.05069124423963
go-codellama-1.0,8.276797829036635,32.10002551671345,10.810234541577826,22.739852398523986,40.17003188097769,8.925081433224756,9.572562068082927,0.917094644167278,7.1581654522074585,5.438686505900462,8.427762039660056,13.615023474178404,19.447513812154696,28.099938309685378
go-deepseekcoder-0.0,28.246753246753247,79.18552036199095,21.88755020080321,62.93103448275862,74.11764705882354,15.625,26.666666666666668,4.355400696864112,20.408163265306122,5.5,20.74074074074074,14.971751412429379,54.6875,73.68421052631578
go-deepseekcoder-0.4,27.860858257477243,75.39134438305709,21.03350827614049,62.37580993520518,74.88610478359908,11.771995043370508,22.184548316783726,4.131652661064425,19.15945611866502,11.312217194570136,18.333333333333332,12.231220329516896,61.896056411595715,63.965087281795505
go-deepseekcoder-0.8,21.995390187685217,72.36904200094384,21.84717332781114,55.521337439507256,68.55643044619423,11.6729088639201,21.45517755152719,3.320242770439129,19.027661357921207,11.355498721227622,17.196132596685082,16.426350014136272,57.31101229400994,61.311373523927905
go-deepseekcoder-1.0,21.94878616561357,65.55103992349987,14.706492428956647,48.63195057369815,58.98989898989899,8.66540164452878,17.548746518105848,2.8500178126113287,18.11994895789026,12.291666666666666,12.054794520547945,16.67631731325999,50.456008583690995,54.388764762208744
go-llama3.1-0.0,31.818181818181817,55.48245614035088,15.66265060240964,17.543859649122805,50.0,9.75609756097561,6.153846153846154,0.06968641114982578,17.142857142857142,8.737864077669903,3.597122302158273,0.0,45.05208333333333,25.525525525525527
go-llama3.1-0.4,20.941558441558442,43.69398907103825,8.02581165557572,20.88388214904679,39.959839357429715,7.2560975609756095,2.307692307692308,1.3937282229965158,15.910020449897749,9.04229460379193,3.3595425303788424,4.10958904109589,55.35853976531943,26.55401327700664
go-llama3.1-0.8,11.430437622468975,35.17777777777778,6.400326131267835,18.2175622542595,24.133763094278805,4.012539184952979,2.2205954123962908,0.20942408376963353,16.763245033112582,4.790123456790123,2.569444444444444,6.349642660802639,41.23222748815166,22.705314009661837
go-llama3.1-1.0,8.126858275520316,20.29736427123226,4.687828463317216,9.64237211407877,13.980263157894738,3.3169533169533167,0.2957850628543258,0.21382751247327159,14.583333333333334,1.434223541048467,0.7407407407407408,4.0011114198388436,30.497028633171258,17.853867318862733
go-ministral-0.0,40.58441558441558,70.8029197080292,19.076305220883537,47.8448275862069,93.7759336099585,10.975609756097562,0.0,4.2508710801393725,23.26530612244898,9.70873786407767,14.000000000000002,32.960893854748605,53.125,100.0
go-ministral-0.4,35.74675324675325,67.08104231412861,18.81873727087576,46.25,85.2354688162919,13.56139279169212,2.42754520683676,3.5277680754453375,21.020408163265305,9.980525803310613,14.926372155287817,40.10492567764501,54.427083333333336,98.86658031088082
go-ministral-0.8,21.36333985649054,59.12847483095417,12.909203211859172,29.669852302345785,68.40490797546013,11.213801601971657,3.9052965584574078,1.8960674157303372,19.309196837286724,11.84407796101949,5.8499655884377155,37.5930890676199,46.31716906946265,84.3628088426528
go-ministral-1.0,17.486702127659576,44.35463500884062,7.9100929327858225,22.73721031919545,53.054101221640494,6.917850525015441,2.3427552839317545,2.1723646723646723,21.57190635451505,10.056151097498724,3.7212449255751014,30.23751522533496,30.828670397015724,70.2542093100033
go-qwen-0.0,46.2987012987013,71.40883977900553,13.601694915254237,32.327586206896555,64.77272727272727,23.231707317073173,31.84878301398239,4.2508710801393725,32.04081632653061,3.0,13.008130081300814,42.71232876712329,69.6875,92.7927927927928
go-qwen-0.4,41.785714285714285,58.35784969243113,14.732423924449108,35.0,70.81260364842454,23.414634146341466,22.21144519883608,3.8327526132404177,29.836734693877553,7.726819541375872,19.187358916478555,45.16217702034085,69.140625,86.75675675675676
go-qwen-0.8,31.047992164544564,50.90243264452001,17.38400167961369,33.83620689655172,68.63488624052005,18.963414634146343,18.689320388349515,2.473867595818815,23.76278118609407,10.607569721115539,14.275466284074605,41.459369817578775,59.424083769633505,80.03003003003003
go-qwen-1.0,25.353502137454786,50.49816465652858,16.986301369863014,33.52297592997812,60.37117903930132,17.18170580964153,11.714080803251255,1.8078695498050337,20.800333472280116,10.212136161815492,12.307692307692308,36.20836891545687,54.69247083775186,68.3750376846548
